| 1 | 12562100 |
| 1 | 11757900 |
| 1 | 15145400 |
| 1 | 14382800 |
| 1 | 22774800 |
| 1 | 2248200 |
| 1 | 6458800 |
| 1 | 10015011200 |
| 1 | 15627000 |
| 1 | 10013406100 |
| 1 | 10009072800 |
| 1 | 10012604200 |
| 1 | 10002746900 |
| 2 | 10002771300 |
| 2 | 10011245700 |
| 2 | 10010526200 |
| 2 | 10009735300 |
| 2 | 10008053700 |
| 2 | 10011042600 |
| 2 | 10006163100 |
| 2 | 10014248400 |
| 2 | 20004031900 |
| 2 | 10010980100 |
| 2 | 10008216100 |
| 2 | 10010604300 |
| 2 | 10009542900 |
